"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"오산가수동 주공 놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 발안로 1419-13 (가수동),경기도 오산시 가수동 113,경기도 오산시청,37.14560044,127.051706,2021-08-06
"장승호이비인후과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 214 (원동),경기도 오산시 원동 762-26,경기도 오산시청,37.1459619,127.0686693,2021-08-06
"운암5단지주공 501동 놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 70 (원동),경기도 오산시 원동 815-1,경기도 오산시청,37.14596567,127.0753641,2021-08-06
"운암5단지주공 504동 놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 70 (원동),경기도 오산시 원동 815-1,경기도 오산시청,37.14596567,127.0753641,2021-08-06
"운암5단지주공유아놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 70 (원동),경기도 오산시 원동815-1,경기도 오산시청,37.14596567,127.0753641,2021-08-06
"운암5단지주공 512동놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 70 (원동),경기도 오산시 원동815-1,경기도 오산시청,37.14596567,127.0753641,2021-08-06
"전성훈내과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 6, 2층 (원동)",경기도 오산시 원동 762-3,경기도 오산시청,37.14610776,127.0690082,2021-08-06
"김피부과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 6, 2층 (원동)",경기도 오산시 원동 762-3,경기도 오산시청,37.14610776,127.0690082,2021-08-06
"청담아이필성형외과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 6, 3층 (원동)",경기도 오산시 원동 762-3,경기도 오산시청,37.14610776,127.0690082,2021-08-06
"황운정산부인과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 6, 3층 (원동)",경기도 오산시 원동 762-3,경기도 오산시청,37.14610776,127.0690082,2021-08-06
"오즈신경과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 6, 4층 (원동, 역전빌딩)",경기도 오산시 원동 762-3,경기도 오산시청,37.14610776,127.0690082,2021-08-06
"우먼필산부인과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 34 (원동),경기도 오산시 원동 764-6,경기도 오산시청,37.14611828,127.0722204,2021-08-06
"중앙한의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 36 (원동),경기도 오산시 원동 764-14,경기도 오산시청,37.14616398,127.0723516,2021-08-06
"미치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 14, 3층 (원동, 명동빌딩)",경기도 오산시 원동 762-16,경기도 오산시청,37.14617793,127.0699738,2021-08-06
"미래치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 22, 두리빌딩 3층 (원동)",경기도 오산시 원동 763-5,경기도 오산시청,37.14625087,127.070659,2021-08-06
"서울내과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 10, 2층 (원동)",경기도 오산시 원동 762-11,경기도 오산시청,37.14626453,127.0694896,2021-08-06
"오라클피부과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 10, 서울내과의원 3층 (원동)",경기도 오산시 원동 762-11,경기도 오산시청,37.14626453,127.0694896,2021-08-06
"김도완치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 18, 3층 (원동)",경기도 오산시 원동 763-2,경기도 오산시청,37.14627113,127.070369,2021-08-06
"오산맑은피부과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 8, 1층 (원동)",경기도 오산시 원동 762-7,경기도 오산시청,37.14629003,127.0691816,2021-08-06
"밝은안과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 8, 2,3층 (원동)",경기도 오산시 원동 762-7,경기도 오산시청,37.14629003,127.0691816,2021-08-06
"코코이비인후과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 2, 광장약국 2층 (원동)",경기도 오산시 원동 762-1,경기도 오산시청,37.14629031,127.0687057,2021-08-06
"조성구한의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 8-3, 2층 (원동)",경기도 오산시 원동 762-10,경기도 오산시청,37.14630867,127.0693661,2021-08-06
"오산세교2 A7BL 어린이놀이터1",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 가수행복로 55-5,경기도 오산시 가수동215-4,경기도 오산시청,37.14642333,127.058051,2021-08-06
"오산세교2 A7BL 어린이놀이터2",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 가수행복로 55-5,경기도 오산시 가수동215-4,경기도 오산시청,37.14642333,127.058051,2021-08-06
"오산세교2 A7BL 유아놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 가수행복로 55-5,경기도 오산시 가수동215-4,경기도 오산시청,37.14642333,127.058051,2021-08-06
"이안한방병원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 23 (원동),경기도 오산시 원동 761-16,경기도 오산시청,37.14656943,127.0710541,2021-08-06
"이포유치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 15, 한솔교육 2층 (원동)",경기도 오산시 원동 761-21,경기도 오산시청,37.14657593,127.0702732,2021-08-06
"한길치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 57, 302호 (원동, 중앙씨티월3)",경기도 오산시 원동 813-5,경기도 오산시청,37.14658733,127.0747589,2021-08-06
"수한의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 57, 303호 (원동, 중앙씨티월3차)",경기도 오산시 원동 813-5,경기도 오산시청,37.14658733,127.0747589,2021-08-06
"조은소리이비인후과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 3, 2층 (오산동)",경기도 오산시 오산동 880-20,경기도 오산시청,37.14659153,127.0688653,2021-08-06
"청아정신건강의학과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 3, 3층 (오산동)",,경기도 오산시청,37.14659153,127.0688653,2021-08-06
"연세치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 1 (오산동),경기도 오산시 오산동 880-21,경기도 오산시청,37.146604,127.0686481,2021-08-06
"유림치과병원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 13, 1.2층 (오산동)",경기도 오산시 오산동 880-14,경기도 오산시청,37.14667966,127.0697904,2021-08-06
"마디마디튼튼한의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 9 (오산동, 농협역전지소)",경기도 오산시 오산동 880-16(2층),경기도 오산시청,37.14668135,127.0695136,2021-08-06
"하이치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 222-1, 2층,3층 (오산동)",경기도 오산시 오산동 880-20,경기도 오산시청,37.14677746,127.0686369,2021-08-06
"서정하이비인후과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 224 (오산동),경기도 오산시 오산동 880-25,경기도 오산시청,37.14685196,127.0686729,2021-08-06
"오산 신양 놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 47 (원동),경기도 오산시 원동 756-4,경기도 오산시청,37.14695002,127.0743051,2021-08-06
"최중철정신건강의학과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 역광장로 71 (오산동),경기도 오산시 오산동 603-11,경기도 오산시청,37.14696959,127.0676667,2021-08-06
"원동어린이공원놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로226번길 25 (원동),경기도 오산시 원동 815-3,경기도 오산시청,37.14711884,127.0711384,2021-08-06
"가수늘푸른(102동)",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 가수로 33 (가수동),경기도 오산시 가수동398,경기도 오산시청,37.14722267,127.0472681,2021-08-06
"가수늘푸른(108동)",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 가수로 33 (가수동),경기도 오산시 가수동398,경기도 오산시청,37.14722267,127.0472681,2021-08-06
"오산 운암청구 놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운암로 14,경기도 오산시 원동 814-2,경기도 오산시청,37.14741036,127.0764498,2021-08-06
"가수 제2어린이공원 놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,,경기도 오산시 가수동 14-5,경기도 오산시청,37.1478133,127.0488636,2021-08-06
"오산시민의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 235 (오산동, 이효리빌딩)",,경기도 오산시청,37.14798203,127.0682766,2021-08-06
"오산시민치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 235, 2층 (오산동, 이효리빌딩)",,경기도 오산시청,37.14798203,127.0682766,2021-08-06
"오색한의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로15번길 22, 1층 (원동)",경기도 오산시 원동 751-1,경기도 오산시청,37.14818962,127.0703084,2021-08-06
"운암 제2근린공원 놀이터",부지를 포함한 모든구역,경기도,오산시,어린이놀이시설,국민건강증진법제9조,,100000,031-8036-6083,,경기도 오산시 원동 814-1,경기도 오산시청,37.14825554,127.0771624,2021-08-06
"서울햇빛어린이치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 61 (오산동),,경기도 오산시청,37.14827646,127.0743184,2021-08-06
"민트연합치과의원",부지를 포함한 모든구역,경기도,오산시,병의원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 130, (원동)",경기도 오산시 원동 811-8,경기도 오산시청,37.14847376,127.0758047,2021-08-06
